t,P,D,V
2288,1.5381006832560642,0.018527616809976298,539
2289,1.5528481309019688,0.01863282564548213,77
2290,1.4710305629908156,0.018279508983656212,107
2291,1.5310626830788439,0.01842212367517994,646
2292,1.480053056522581,0.018248256759943376,333
2293,1.513955300900146,0.018334475915939973,123
2294,1.52367298432898,0.018426096309399415,2
2295,1.5176547202018553,0.018420797647005917,710
2296,1.4512730135317102,0.01808895972706781,91
2297,1.4914793876718377,0.018104530278244126,660
2298,1.5177671451970827,0.018255462005677812,395
2299,1.5067711796022967,0.018293834367711405,604
2300,1.4571978577932352,0.01805723078711552,267
2301,1.488326866752054,0.018082120379021106,421
2302,1.5644048380823266,0.018473068005177062,63
2303,1.572627553113204,0.01871172418172714,69
2304,1.5179891597714632,0.018556401049392934,49
2305,1.625192765406928,0.01902059995811698,197
2306,1.5576916024332712,0.01891212291238844,103
2307,1.53891666215356,0.018758360080910922,191
2308,1.6435032429352125,0.01920767972407944,110
2309,1.5672988249465545,0.019065125407684798,467
2310,1.5028099276661477,0.018665038804459508,215
2311,1.5054218731828806,0.018488264041625263,345
2312,1.560857030896528,0.018656646518755853,690
2313,1.4685673008657956,0.018277992928220584,47
2314,1.534646778452247,0.01842783565337488,296
2315,1.550768989748918,0.01859670338980482,451
2316,1.5233542826852418,0.018536661449050265,250
2317,1.5339017672504534,0.018561199292302388,61
2318,1.4388824278823302,0.018093904913419806,151
2319,1.4911265468469388,0.018132649186706252,377
2320,1.5065533678240777,0.018237515933341435,282
2321,1.41860879238501,0.01782972111139354,693
2322,1.5145367474316453,0.01810286527020442,87
2323,1.4262408722969147,0.017806839386761107,300
2324,1.5076257142751475,0.01806944005023892,124
2325,1.5168774005569587,0.018227473501730485,660
2326,1.4948210708730572,0.01818298946700296,447
2327,1.5566403052029867,0.01848216640194627,416
2328,1.5561062738882787,0.01862905980531786,0
2329,1.5632601691208592,0.01875848501931559,683
2330,1.5661977346940903,0.018830596639022888,246
2331,1.5792974202923682,0.018929585153069944,86
2332,1.5378011183877425,0.018758779094984572,433
2333,1.4901154078394399,0.018451170747207406,548
2334,1.460226480400428,0.018157947852001595,339
2335,1.4535947793503405,0.017986534360777358,282
2336,1.5022037390085732,0.018118105393433587,871
2337,1.5405601370722497,0.01838279393660921,240
2338,1.5624865141574684,0.018640332624695166,526
2339,1.4926940835654836,0.01841702444096854,105
2340,1.5585635175835144,0.01863559095241614,29
2341,1.5837552654328144,0.01886571806511903,172
2342,1.5440220063999914,0.018786748432533758,156
2343,1.5727429450011436,0.018873847833995663,575
2344,1.5574771865481674,0.018827907194207287,445
2345,1.6040872120423044,0.019039835391554828,62
2346,1.6023689953456335,0.019134265630935024,99
2347,1.5694135588236475,0.019023871803343924,242
2348,1.5689829293185544,0.0189634769224796,102
2349,1.6031001215725682,0.01910053887582937,112
2350,1.6095315239068615,0.019203567131738427,79
2351,1.7082604000408985,0.01975251129428949,128
2352,1.6551090461242106,0.019758871938596996,79
2353,1.6551574634297497,0.0197829794547332,699
2354,1.6813929558150384,0.01991808083780039,274
2355,1.649366822705583,0.019823366455364075,72
2356,1.6057379316400051,0.019553685733976776,141
2357,1.6019245428921536,0.019408395516183924,291
2358,1.6394277084472484,0.01953696809401406,463
2359,1.6280506946056694,0.01952947723659038,503
2360,1.660135812140966,0.01969377717560692,257
2361,1.7133971901779463,0.020046532501628415,145
2362,1.6997341469028133,0.02013175014591027,772
2363,1.7012426954962807,0.020179861545926794,69
2364,1.7052919507964253,0.020217835858325157,214
2365,1.6450462922177012,0.01993658313722316,33
2366,1.6730894071881952,0.01993562296120567,18
2367,1.6390813977690035,0.019784728828992813,663
2368,1.625100668599149,0.019630867555943364,287
2369,1.5540338508007738,0.0191929356351175,191
2370,1.5706568443149866,0.019073674951251104,561
2371,1.6074743011591355,0.019177820627042368,686
2372,1.5703832159237021,0.019054109452313672,327
2373,1.6278359783938745,0.019269513512502147,338
2374,1.5701910295456702,0.019093144531686916,140
2375,1.5213679223273169,0.01876078838217269,1
2376,1.4924320844717667,0.018445372601729102,154
2377,1.544928417428847,0.018568061628895197,605
2378,1.5551977102650705,0.018692003428940666,380
2379,1.5463449707597479,0.018716314195433268,223
2380,1.60532183740733,0.019013531555158527,332
2381,1.6268704918814463,0.01925781212563548,408
2382,1.62870025778614,0.019384772522728695,146
2383,1.6045475298111258,0.019328903965259284,47
2384,1.61341278317508,0.01935412626031495,298
2385,1.5906434673956567,0.019245032134768678,265
2386,1.6085840433508234,0.019288432204697184,278
2387,1.604444916912835,0.019303100549281024,462
2388,1.6761190302785098,0.019658669378638458,342
2389,1.6213151530779646,0.019567849706087385,183
2390,1.643813455216488,0.01961860316959039,552
2391,1.6346100077334176,0.019613709948183594,532
2392,1.570485717060763,0.019293654552988607,101
2393,1.5325820525373721,0.018953789746730884,327
2394,1.5554074384091954,0.018870576619776647,926
2395,1.6001390775815387,0.019059073229225558,217
2396,1.5654900416807722,0.01899239641311206,416
2397,1.5314708482776458,0.018792815331083873,130
2398,1.6430511217599353,0.019251318521397283,13
2399,1.6095312363161813,0.01931177733016248,40
2400,1.5810489935548824,0.019199496615015417,3
2401,1.6188751031980924,0.019316102437142914,554
2402,1.5907986015223994,0.019232858941968228,39
2403,1.5778172082494453,0.01910921067339414,579
2404,1.5778470113961247,0.019067461774867296,673
2405,1.5885206925632795,0.019095552435638253,148
2406,1.5738463457154481,0.01904075073540496,153
2407,1.5773675594354852,0.019031629010024247,22
2408,1.6254262260195473,0.019258026680734182,315
2409,1.5919725448491506,0.019218079955677692,477
2410,1.566482115436828,0.01907755369339379,233
2411,1.5859791116952906,0.019081952089918128,771
2412,1.6434549778884546,0.019381515374834506,337
2413,1.6194225497805816,0.01941212325335772,33
2414,1.6427416456207504,0.019529652509848398,486
2415,1.6396701437043482,0.019587512146587424,488
2416,1.6606186789870077,0.019703942793697436,583
2417,1.7071457618503145,0.020005668327800333,367
2418,1.6627029687585806,0.019932202620774497,71
2419,1.6987213018293996,0.020066578096170275,303
2420,1.716172268116943,0.020220661287089325,12
2421,1.6656817852972214,0.020049691652265462,150
2422,1.6200870026057024,0.019734557304355298,56
2423,1.5998677284492338,0.019465366159437454,356
2424,1.6572864750578609,0.019619639997888565,60
2425,1.616886707955793,0.019508638167080143,468
2426,1.64882150150454,0.019616491036648358,124
2427,1.620892719929602,0.01953170424001458,31
2428,1.6625838315656942,0.01970555469851918,263
2429,1.6404951402764834,0.019680108634296034,65
2430,1.6414143212014336,0.019670449542505547,51
2431,1.6178831816941905,0.019554345306498515,215
2432,1.658082670147164,0.019697630845111606,11
2433,1.6248449993175447,0.019602873924806224,7
2434,1.6301491214711132,0.019589121351186796,240
2435,1.5740088336549427,0.019286414831068778,511
2436,1.5957932394672114,0.0192560441868374,407
2437,1.5273791808556096,0.01887678544835331,744
2438,1.5823926404449233,0.01896142307934972,27
2439,1.6081338360327246,0.019136884640505433,150
2440,1.6558098354363526,0.0194750390579364,407
2441,1.6062339422855632,0.01938616162014058,340
2442,1.5326109795685567,0.018972202482555545,47
2443,1.6264281080641192,0.0192232443490805,374
2444,1.5996515618811098,0.0192346611117435,668
2445,1.652423246129808,0.019513315268565812,307
2446,1.61939706161407,0.01948695535326936,18
2447,1.6589014777996558,0.019653387386819765,605
2448,1.6546841674039936,0.019728838367858798,450
2449,1.6616593613323154,0.019779126535381,754
2450,1.7403010157682668,0.020194417926655557,103
2451,1.6877257024987922,0.02013328171634087,199
2452,1.748105283799238,0.020420417669985674,534
2453,1.7183504087936554,0.02042782310724614,426
2454,1.7252249388760414,0.020472889493763524,236
2455,1.7251511150514798,0.020489268329381617,195
2456,1.7210495636327259,0.020489339584517735,419
2457,1.675246409256012,0.020234732078693377,866
2458,1.6904583174754693,0.020174196887391325,314
2459,1.6631177414519929,0.019994805846843794,420
2460,1.6131986011408193,0.019649663677730758,197
2461,1.654719777227356,0.01970741566796152,768
2462,1.6368376900977075,0.019633626061404445,448
2463,1.6991547563298544,0.01991058510724046,76
2464,1.6126060909044446,0.019629363880803437,441
2465,1.6916241570849548,0.019869163782586068,496
2466,1.7709382303512888,0.020384073792237205,52
2467,1.6462348653735313,0.020013608220659358,148
2468,1.6194521450033097,0.01969072505406186,126
2469,1.6485146608071273,0.019700574686084008,878
2470,1.6415779357233635,0.019664272752183985,221
2471,1.6289049087738756,0.019571787627268373,370
2472,1.6662026359505684,0.01973020712504872,614
2473,1.6343038516973758,0.019654386793407055,150
2474,1.6657251351693023,0.019777419487572594,129
2475,1.6220390880736206,0.01963159509521186,375
2476,1.65038264936284,0.019703694814092856,111
2477,1.668675265692574,0.019809310188574222,740
2478,1.6711832948459375,0.019893028585776434,621
2479,1.631174224011262,0.01974401054505094,310
2480,1.6506639522404296,0.019771811462695604,164
2481,1.7379970928284267,0.020217783256372784,155
2482,1.7046515895358871,0.02026436922802373,327
2483,1.7325672173288393,0.02041889781206173,282
2484,1.7344489077955896,0.0205063296596886,25
2485,1.6484347281778187,0.02012287264245562,98
2486,1.7053210629760107,0.02019820515801457,587
2487,1.694894271792585,0.02019898315016693,515
2488,1.6954591255962488,0.020189760488555947,420
2489,1.679747338307111,0.020108026872688055,48
2490,1.6925680273569337,0.02011701290229608,481
2491,1.6153254586352335,0.01974206393198752,229
2492,1.6814011410107192,0.01987654528976937,284
2493,1.643571772835791,0.019761724664447713,239
2494,1.6625311887769099,0.019790726886333918,283
2495,1.6203810530908394,0.019595769143217624,43
2496,1.655112475986017,0.019667676904533075,144
2497,1.6401319138593482,0.019653526365908693,838
2498,1.669499765066375,0.019808765191058855,523
2499,1.6842538368289472,0.01996383983998199,124
2500,1.7287964983911712,0.02024207952060672,744
2501,1.7069106705864603,0.020254716325585176,576
2502,1.6868726537406573,0.02017589572768013,509
2503,1.7283553509508223,0.020332878204349807,372
2504,1.733633930595222,0.0204596432363588,740
2505,1.742182446309185,0.020572694686704716,234
2506,1.6970287726479267,0.02041379260524905,349
2507,1.72864566092415,0.0204940679472929,55
2508,1.7394476336262152,0.020579552999701718,292
2509,1.6890504625694887,0.020371481768953148,39
2510,1.6085538033028852,0.01987303379008639,272
2511,1.6409080903380333,0.01976622197407044,654
2512,1.623431469794103,0.01962074912544582,158
2513,1.6146051230895435,0.019498289228098722,189
2514,1.68874678437557,0.01979818079397746,324
2515,1.5893761569421128,0.01946942800010808,614
2516,1.6144792325765494,0.01942398837735438,222
2517,1.6715125489763298,0.019700033460082023,459
2518,1.6573561540398112,0.019767129505400473,4
2519,1.7317935372285629,0.020165866620732414,236
2520,1.7586802252532,0.020491632691753546,271
2521,1.69497492969186,0.02033583104566946,5
2522,1.765409699159235,0.020605935956588127,140
2523,1.733960760177865,0.020571680014818308,408
2524,1.8089055893763388,0.020924317918894864,167
2525,1.8131331149911485,0.021129234946112616,252
2526,1.7822185537728819,0.021097926222722496,703
2527,1.7345873955915991,0.020824325284102066,669
2528,1.7585797044467921,0.020808755912073658,42
2529,1.7492016418852827,0.020758669218067564,155
2530,1.7421177521399245,0.020712107222876752,470
2531,1.7117713859731527,0.02052229557627738,500
2532,1.742651079181619,0.020593295011588846,389
2533,1.7813978545902491,0.0208083287863812,480
2534,1.7349921518873737,0.020695010346021697,378
2535,1.8014217174386857,0.020982145325421253,393
2536,1.801184523579876,0.021129745782187508,176
2537,1.8029992741592051,0.021195724856185323,571
2538,1.7490695606842153,0.020971237499741495,411
2539,1.7903937541605874,0.021077056595963675,386
2540,1.787792296850116,0.02111683853399015,4
2541,1.7311960050870192,0.020828180149290883,864
2542,1.8105577496964973,0.021073556742521794,240
2543,1.8685524512253793,0.021481968963867594,143
2544,1.872301596458713,0.021719735182233278,501
2545,1.8725185325919624,0.02184687650375851,242
2546,1.8458773666797432,0.021761825626474114,521
2547,1.7669013401640359,0.021337069437777575,427
2548,1.7921027630937993,0.021248651152208343,69
2549,1.8712381165816845,0.02158499363527438,511
2550,1.8532233560893003,0.02166731505350302,142
2551,1.8663494057314638,0.02176151345910445,425
2552,1.8789936739559925,0.021891170618812076,653
2553,1.8262968687097139,0.021691086730283488,48
2554,1.9278739220919157,0.022103403188996836,151
2555,1.8372408055417504,0.02183947741856107,572
2556,1.9132813177733623,0.022100451087401038,430
2557,1.8624896798586374,0.02198858309492782,392
2558,1.8531164844671055,0.021875124928984656,360
2559,1.84595670629263,0.02176682992857925,533
2560,1.89929884669256,0.02197625751405971,106
2561,1.74913566054348,0.021323354300212177,230
2562,1.9485233225708993,0.021992641090293523,40
2563,1.8678280040360198,0.021929949909167842,207
2564,1.864762995443411,0.021897257836716907,472
2565,1.8528556610464066,0.021824963880191048,121
2566,1.7917258529219642,0.021477180402648045,202
2567,1.8492820501743714,0.021580478440326692,358
2568,1.8450131612716716,0.021611864984300476,36
2569,1.7734242154809157,0.021278501146524336,300
2570,1.8021132174052272,0.02126566782159723,351
2571,1.7799911030909288,0.02116124321389007,426
2572,1.836385600970547,0.021399979787598482,303
2573,1.8607583962817842,0.021617943632765604,786
2574,1.9526021156589775,0.022169660902313336,557
2575,1.870670026188673,0.02204611535719989,346
2576,1.852075967837574,0.021903086229085798,396
2577,1.850743199558231,0.0218268910808319,67
2578,1.7904223885345543,0.021482929015720673,144
2579,1.8402578867096928,0.02156969415925208,323
2580,1.8400933198927536,0.021608807688825026,116
2581,1.848165876785014,0.02167177194767954,102
2582,1.8933312576479606,0.021934160539632035,171
2583,1.8301237233393828,0.02174476279158962,154
2584,1.8155750224247615,0.021584589084041053,245
2585,1.8083052192229043,0.021473370132605227,176
2586,1.7813112065218215,0.021263001205269666,669
2587,1.870240654658261,0.021606669023401588,142
2588,1.875999910587721,0.021816684074086434,317
2589,1.8302398062534762,0.021674337990044965,627
2590,1.8949062237986662,0.021934229514998918,261
2591,1.8331382731403176,0.021752185928944432,106
2592,1.9177646164151103,0.022069235525901242,509
2593,1.8897509906670351,0.022084614912916165,104
2594,1.8398460299954442,0.021850993308395274,277
2595,1.9379859398505888,0.02221232720001192,424
2596,1.939427655341371,0.022410033284631127,332
2597,1.9184397357410705,0.02241281731665916,300
2598,1.942537891913763,0.022544413586234702,328
2599,1.9602274076159905,0.022702075456409912,115
2600,2.015783213769833,0.02304480552208578,469
2601,1.9125017194701301,0.022691523483452773,278
2602,1.9523258327935924,0.02270969743247233,145
2603,1.8946030815699269,0.0224358377728896,191
2604,1.9211966972455465,0.022440649224240765,296
2605,1.81322192705006,0.021915111129976024,403
2606,1.859303925394445,0.02186112146475416,731
2607,1.8342232210677467,0.021696595317285586,410
